dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000,As of Population,change case,change death,Measures
08/04/2020,8,4,2020,4003,254,Germany,DE,DEU,83019213,Europe,86.33423205,4.82178E-05,-971,8,Social Distancing and Wearing Masks Enforced
07/04/2020,7,4,2020,3834,173,Germany,DE,DEU,83019213,Europe,84.33349037,4.61821E-05,-169,-81,Social Distancing and Wearing Masks Enforced
06/04/2020,6,4,2020,3677,92,Germany,DE,DEU,83019213,Europe,85.0610328,4.4291E-05,-157,-81,Social Distancing and Wearing Masks Enforced
05/04/2020,5,4,2020,5936,184,Germany,DE,DEU,83019213,Europe,84.620171,7.15015E-05,2259,92,Social Distancing and Wearing Masks Enforced
04/04/2020,4,4,2020,6082,141,Germany,DE,DEU,83019213,Europe,81.4160934,7.32602E-05,146,-43,Social Distancing and Wearing Masks Enforced
03/04/2020,3,4,2020,6174,145,Germany,DE,DEU,83019213,Europe,78.96726267,7.43683E-05,92,4,Social Distancing and Wearing Masks Enforced
02/04/2020,2,4,2020,6156,140,Germany,DE,DEU,83019213,Europe,78.68540021,7.41515E-05,-18,-5,Social Distancing and Wearing Masks Enforced
01/04/2020,1,4,2020,5453,149,Germany,DE,DEU,83019213,Europe,72.52538036,6.56836E-05,-703,9,Social Distancing and Wearing Masks Enforced
31/03/2020,31,3,2020,4615,128,Germany,DE,DEU,83019213,Europe,67.33501557,5.55895E-05,-838,-21,Social Distancing and Wearing Masks Enforced
30/03/2020,30,3,2020,4751,66,Germany,DE,DEU,83019213,Europe,63.19019189,5.72277E-05,136,-62,Social Distancing and Wearing Masks Enforced
29/03/2020,29,3,2020,3965,64,Germany,DE,DEU,83019213,Europe,58.72375591,4.776E-05,-786,-2,Social Distancing and Wearing Masks Enforced
28/03/2020,28,3,2020,6294,72,Germany,DE,DEU,83019213,Europe,54.83068118,7.58138E-05,2329,8,Social Distancing and Wearing Masks Enforced
27/03/2020,27,3,2020,5780,55,Germany,DE,DEU,83019213,Europe,48.08405013,6.96224E-05,-514,-17,Social Distancing and Wearing Masks Enforced
26/03/2020,26,3,2020,4954,49,Germany,DE,DEU,83019213,Europe,42.08784779,5.96729E-05,-826,-6,Social Distancing and Wearing Masks Enforced
25/03/2020,25,3,2020,2342,23,Germany,DE,DEU,83019213,Europe,36.44698487,2.82103E-05,-2612,-26,Social Distancing and Wearing Masks Enforced
24/03/2020,24,3,2020,4438,32,Germany,DE,DEU,83019213,Europe,33.81506399,5.34575E-05,2096,9,Social Distancing and Wearing Masks Enforced
23/03/2020,23,3,2020,3311,27,Germany,DE,DEU,83019213,Europe,28.75478957,3.98823E-05,-1127,-5,Social Distancing and Wearing Masks Enforced
22/03/2020,22,3,2020,3276,22,Germany,DE,DEU,83019213,Europe,24.83280587,3.94607E-05,-35,-5,Social Distancing and Wearing Masks Enforced
21/03/2020,21,3,2020,4049,2,Germany,DE,DEU,83019213,Europe,21.08307146,4.87718E-05,773,-20,Social Distancing and Wearing Masks Enforced
20/03/2020,20,3,2020,5940,30,Germany,DE,DEU,83019213,Europe,16.54797667,7.15497E-05,1891,28,Social Distancing and Wearing Masks Enforced
19/03/2020,19,3,2020,1042,0,Germany,DE,DEU,83019213,Europe,9.55923299,1.25513E-05,-4898,-30,Social Distancing and Wearing Masks Enforced
18/03/2020,18,3,2020,1144,0,Germany,DE,DEU,83019213,Europe,8.38360152,1.37799E-05,102,0,Social Distancing and Wearing Masks Enforced
17/03/2020,17,3,2020,1174,1,Germany,DE,DEU,83019213,Europe,7.05258432,1.41413E-05,30,1,Social Distancing and Wearing Masks Enforced
16/03/2020,16,3,2020,1043,4,Germany,DE,DEU,83019213,Europe,5.67218097,1.25634E-05,-131,3,Social Distancing and Wearing Masks Enforced
15/03/2020,15,3,2020,733,3,Germany,DE,DEU,83019213,Europe,4.43752701,8.82928E-06,-310,-1,Social Distancing and Wearing Masks Enforced
14/03/2020,14,3,2020,693,0,Germany,DE,DEU,83019213,Europe,3.61964405,8.34747E-06,-40,-3,Social Distancing and Wearing Masks Enforced
13/03/2020,13,3,2020,802,2,Germany,DE,DEU,83019213,Europe,2.79694292,9.66041E-06,109,2,Social Distancing and Wearing Masks Enforced
12/03/2020,12,3,2020,271,1,Germany,DE,DEU,83019213,Europe,1.86221953,3.2643E-06,-531,-1,Social Distancing and Wearing Masks Enforced
11/03/2020,11,3,2020,157,0,Germany,DE,DEU,83019213,Europe,1.54060723,1.89113E-06,-114,-1,Social Distancing and Wearing Masks Enforced
10/03/2020,10,3,2020,237,2,Germany,DE,DEU,83019213,Europe,1.35390346,2.85476E-06,80,2,Social Distancing and Wearing Masks Enforced
09/03/2020,9,3,2020,55,0,Germany,DE,DEU,83019213,Europe,1.06842738,6.62497E-07,-182,-2,Social Distancing and Wearing Masks Enforced
08/03/2020,8,3,2020,163,0,Germany,DE,DEU,83019213,Europe,1.00217765,1.9634E-06,108,0,Lockdown
07/03/2020,7,3,2020,284,0,Germany,DE,DEU,83019213,Europe,0.80583756,3.42089E-06,121,0,Lockdown
06/03/2020,6,3,2020,138,0,Germany,DE,DEU,83019213,Europe,0.46374807,1.66227E-06,-146,0,Lockdown
05/03/2020,5,3,2020,66,0,Germany,DE,DEU,83019213,Europe,0.29752149,7.94997E-07,-72,0,Lockdown
04/03/2020,4,3,2020,39,0,Germany,DE,DEU,83019213,Europe,0.21802182,4.69771E-07,-27,0,Lockdown
03/03/2020,3,3,2020,28,0,Germany,DE,DEU,83019213,Europe,0.17104474,3.37271E-07,-11,0,Lockdown
02/03/2020,2,3,2020,18,0,Germany,DE,DEU,83019213,Europe,0.13731761,2.16817E-07,-10,0,Lockdown
01/03/2020,1,3,2020,54,0,Germany,DE,DEU,83019213,Europe,0.11563588,6.50452E-07,36,0,Lockdown
29/02/2020,29,2,2020,10,0,Germany,DE,DEU,83019213,Europe,0.0505907,1.20454E-07,-44,0,Lockdown
28/02/2020,28,2,2020,26,0,Germany,DE,DEU,83019213,Europe,0.03854529,3.13181E-07,16,0,Lockdown
27/02/2020,27,2,2020,4,0,Germany,DE,DEU,83019213,Europe,0.00722724,4.81816E-08,-22,0,Lockdown
26/02/2020,26,2,2020,2,0,Germany,DE,DEU,83019213,Europe,0.00240908,2.40908E-08,-2,0,Lockdown
25/02/2020,25,2,2020,0,0,Germany,DE,DEU,83019213,Europe,0.00240908,0,-2,0,Lockdown
24/02/2020,24,2,2020,0,0,Germany,DE,DEU,83019213,Europe,0.00240908,0,0,0,Lockdown
23/02/2020,23,2,2020,0,0,Germany,DE,DEU,83019213,Europe,0.00240908,0,0,0,Lockdown
22/02/2020,22,2,2020,0,0,Germany,DE,DEU,83019213,Europe,0.00240908,0,0,0,Lockdown
21/02/2020,21,2,2020,0,0,Germany,DE,DEU,83019213,Europe,0.00361362,0,0,0,Lockdown
20/02/2020,20,2,2020,0,0,Germany,DE,DEU,83019213,Europe,0.00481816,0,0,0,Lockdown
19/02/2020,19,2,2020,0,0,Germany,DE,DEU,83019213,Europe,0.00481816,0,0,0,Lockdown
18/02/2020,18,2,2020,0,0,Germany,DE,DEU,83019213,Europe,0.00481816,0,0,0,Lockdown
17/02/2020,17,2,2020,0,0,Germany,DE,DEU,83019213,Europe,0.00722724,0,0,0,Lockdown
16/02/2020,16,2,2020,0,0,Germany,DE,DEU,83019213,Europe,0.00843178,0,0,0,Lockdown
15/02/2020,15,2,2020,0,0,Germany,DE,DEU,83019213,Europe,0.00963632,0,0,0,Lockdown
14/02/2020,14,2,2020,0,0,Germany,DE,DEU,83019213,Europe,0.0120454,0,0,0,Lockdown
13/02/2020,13,2,2020,0,0,Germany,DE,DEU,83019213,Europe,0.01324994,0,0,0,Lockdown
12/02/2020,12,2,2020,2,0,Germany,DE,DEU,83019213,Europe,0.01324994,2.40908E-08,2,0,Lockdown
11/02/2020,11,2,2020,0,0,Germany,DE,DEU,83019213,Europe,0.01445449,0,-2,0,Lockdown
10/02/2020,10,2,2020,0,0,Germany,DE,DEU,83019213,Europe,0.01565903,0,0,0,Lockdown
09/02/2020,9,2,2020,0,0,Germany,DE,DEU,83019213,Europe,0.01565903,0,0,0,Lockdown
08/02/2020,8,2,2020,1,0,Germany,DE,DEU,83019213,Europe,0.01565903,1.20454E-08,1,0,Lockdown
07/02/2020,7,2,2020,1,0,Germany,DE,DEU,83019213,Europe,0.01445449,1.20454E-08,0,0,Lockdown
06/02/2020,6,2,2020,0,0,Germany,DE,DEU,83019213,Europe,0.01324994,0,-1,0,Lockdown
05/02/2020,5,2,2020,0,0,Germany,DE,DEU,83019213,Europe,0.01324994,0,0,0,Lockdown
04/02/2020,4,2,2020,2,0,Germany,DE,DEU,83019213,Europe,0.01324994,2.40908E-08,2,0,Lockdown
03/02/2020,3,2,2020,1,0,Germany,DE,DEU,83019213,Europe,0.01084086,1.20454E-08,-1,0,Lockdown
02/02/2020,2,2,2020,1,0,Germany,DE,DEU,83019213,Europe,0.00963632,1.20454E-08,0,0,Lockdown
01/02/2020,1,2,2020,2,0,Germany,DE,DEU,83019213,Europe,0.00843178,2.40908E-08,1,0,Lockdown
31/01/2020,31,1,2020,1,0,Germany,DE,DEU,83019213,Europe,0.0060227,1.20454E-08,-1,0,Lockdown
30/01/2020,30,1,2020,0,0,Germany,DE,DEU,83019213,Europe,0.00481816,0,-1,0,Lockdown
29/01/2020,29,1,2020,3,0,Germany,DE,DEU,83019213,Europe,0.00481816,3.61362E-08,3,0,Lockdown
28/01/2020,28,1,2020,1,0,Germany,DE,DEU,83019213,Europe,0.00120454,1.20454E-08,-2,0,Lockdown
27/01/2020,27,1,2020,0,0,Germany,DE,DEU,83019213,Europe,0,0,-1,0,Lockdown
26/01/2020,26,1,2020,0,0,Germany,DE,DEU,83019213,Europe,0,0,0,0,Lockdown
25/01/2020,25,1,2020,0,0,Germany,DE,DEU,83019213,Europe,0,0,0,0,Lockdown
24/01/2020,24,1,2020,0,0,Germany,DE,DEU,83019213,Europe,0,0,0,0,Lockdown
23/01/2020,23,1,2020,0,0,Germany,DE,DEU,83019213,Europe,0,0,0,0,Lockdown
22/01/2020,22,1,2020,0,0,Germany,DE,DEU,83019213,Europe,0,0,0,0,Lockdown
21/01/2020,21,1,2020,0,0,Germany,DE,DEU,83019213,Europe,0,0,0,0,Lockdown
20/01/2020,20,1,2020,0,0,Germany,DE,DEU,83019213,Europe,0,0,0,0,Lockdown
19/01/2020,19,1,2020,0,0,Germany,DE,DEU,83019213,Europe,0,0,0,0,Lockdown
18/01/2020,18,1,2020,0,0,Germany,DE,DEU,83019213,Europe,0,0,0,0,Lockdown
17/01/2020,17,1,2020,0,0,Germany,DE,DEU,83019213,Europe,0,0,0,0,Lockdown
16/01/2020,16,1,2020,0,0,Germany,DE,DEU,83019213,Europe,0,0,0,0,Lockdown
15/01/2020,15,1,2020,0,0,Germany,DE,DEU,83019213,Europe,0,0,0,0,Lockdown
14/01/2020,14,1,2020,0,0,Germany,DE,DEU,83019213,Europe,0,0,0,0,Lockdown
13/01/2020,13,1,2020,0,0,Germany,DE,DEU,83019213,Europe,0,0,0,0,Lockdown
12/01/2020,12,1,2020,0,0,Germany,DE,DEU,83019213,Europe,,0,0,0,Lockdown
11/01/2020,11,1,2020,0,0,Germany,DE,DEU,83019213,Europe,,0,0,0,Lockdown
10/01/2020,10,1,2020,0,0,Germany,DE,DEU,83019213,Europe,,0,0,0,Lockdown
09/01/2020,9,1,2020,0,0,Germany,DE,DEU,83019213,Europe,,0,0,0,Lockdown
08/01/2020,8,1,2020,0,0,Germany,DE,DEU,83019213,Europe,,0,0,0,Lockdown
07/01/2020,7,1,2020,0,0,Germany,DE,DEU,83019213,Europe,,0,0,0,Lockdown
06/01/2020,6,1,2020,0,0,Germany,DE,DEU,83019213,Europe,,0,0,0,Lockdown
05/01/2020,5,1,2020,0,0,Germany,DE,DEU,83019213,Europe,,0,0,0,Lockdown
04/01/2020,4,1,2020,0,0,Germany,DE,DEU,83019213,Europe,,0,0,0,Lockdown
03/01/2020,3,1,2020,0,0,Germany,DE,DEU,83019213,Europe,,0,0,0,Lockdown
02/01/2020,2,1,2020,0,0,Germany,DE,DEU,83019213,Europe,,0,0,0,Lockdown
01/01/2020,1,1,2020,0,0,Germany,DE,DEU,83019213,Europe,,0,0,0,Lockdown
31/12/2019,31,12,2019,0,0,Germany,DE,DEU,83019213,Europe,,0,0,0,Lockdown
